country_num	wevent	wpart_all	lpopw_part_all	duration	election_number	t_vote	t1_vote	vote_change	government	prime_minister	day_t1	month_t1	year_t1	day_t	month_t	year_t	imf	bailout	crisis_election	party_name	unemployment_change	debt_change	gdp_change	east	country_iso	parfam	party_mainstream	party_left
9	12.0	43083.0	34128.817932128906	48.0	0	2.64	2.5	-0.14	0	0	4	3	2007	2	3	2003	0	0	0	"others"	-5.2	-1.3	84.21939	1	"EE"	7.0	0.0	0.0
9	13.0	13508.0	10700.556287765503	38.0	-1	8.0	2.64	-5.36	0	0	2	3	2003	7	3	1999	0	0	0	"others"	0.8	-0.3	62.80676	1	"EE"	7.0	0.0	0.0
9	13.0	13508.0	10700.556287765503	38.0	-1	15.2	7.04	-8.16	1	0	2	3	2003	7	3	1999	0	0	0	"social democrats"	0.8	-0.3	62.80676	1	"EE"	1.0	1.0	1.0
9	12.0	43083.0	34128.817932128906	48.0	0	7.04	10.6	3.56	0	0	4	3	2007	2	3	2003	0	0	0	"social democrats"	-5.2	-1.3	84.21939	1	"EE"	1.0	1.0	1.0
9	18.0	19884.0	15751.396301269531	48.0	1	10.6	17.1	6.5	0	0	6	3	2011	4	3	2007	0	0	1	"social democrats"	8.1	2.3	0.785252	1	"EE"	1.0	1.0	1.0
10	468.0	2555310.0	528960.6579412818	49.0	2	4.17	0.0	-4.17	0	0	20	12	2015	4	12	2011	0	1	1	"CiU Regional Party"	-1.7	29.7	1.006807653	0	"ES"	7.0	0.0	0.0
10	495.0	1781685.0	368816.7991614938	45.0	1	3.0	4.2	1.2	0	0	4	12	2011	9	3	2008	0	0	1	"CiU regional party"	13.0	25.4	-3.811496	0	"ES"	7.0	0.0	0.0
10	34.0	67750.0	14024.554381847382	48.0	0	3.28	3.0	-0.28	0	0	9	3	2008	14	3	2004	0	0	0	"CiU regional party"	-2.9	-12.5	29.29939	0	"ES"	7.0	0.0	0.0
10	275.0	2401400.0	497100.5958561897	48.0	-1	4.2	3.28	-0.92	0	0	14	3	2004	12	3	2000	0	0	0	"CiU regional party"	-3.4	-10.6	33.55844	0	"ES"	7.0	0.0	0.0
10	468.0	2555310.0	528960.6579412818	49.0	2	0.0	13.94	13.94	0	0	20	12	2015	4	12	2011	0	1	1	"Ciudadanos"	-1.7	29.7	1.006807653	0	"ES"	3.0	1.0	0.0
10	275.0	2401400.0	497100.5958561897	48.0	-1	44.5	38.31	-6.19	1	1	14	3	2004	12	3	2000	0	0	0	"PP"	-3.4	-10.6	33.55844	0	"ES"	2.0	1.0	0.0
10	34.0	67750.0	14024.554381847382	48.0	0	38.31	39.9	1.59	0	0	9	3	2008	14	3	2004	0	0	0	"PP"	-2.9	-12.5	29.29939	0	"ES"	2.0	1.0	0.0
10	495.0	1781685.0	368816.7991614938	45.0	1	39.9	44.6	4.7	0	0	4	12	2011	9	3	2008	0	0	1	"PP"	13.0	25.4	-3.811496	0	"ES"	2.0	1.0	0.0
10	468.0	2555310.0	528960.6579412818	49.0	2	44.6	28.71	-15.89	1	1	20	12	2015	4	12	2011	0	1	1	"PP"	-1.7	29.7	1.006807653	0	"ES"	2.0	1.0	0.0
10	495.0	1781685.0	368816.7991614938	45.0	1	43.9	28.7	-15.2	1	1	4	12	2011	9	3	2008	0	0	1	"PSOE"	13.0	25.4	-3.811496	0	"ES"	1.0	1.0	1.0
10	34.0	67750.0	14024.554381847382	48.0	0	43.27	43.9	0.63	1	1	9	3	2008	14	3	2004	0	0	0	"PSOE"	-2.9	-12.5	29.29939	0	"ES"	1.0	1.0	1.0
10	275.0	2401400.0	497100.5958561897	48.0	-1	34.2	43.27	9.07	0	0	14	3	2004	12	3	2000	0	0	0	"PSOE"	-3.4	-10.6	33.55844	0	"ES"	1.0	1.0	1.0
10	468.0	2555310.0	528960.6579412818	49.0	2	28.8	22.0	-6.8	0	0	20	12	2015	4	12	2011	0	1	1	"PSOE"	-1.7	29.7	1.006807653	0	"ES"	1.0	1.0	1.0
10	468.0	2555310.0	528960.6579412818	49.0	2	0.0	20.68	20.68	0	0	20	12	2015	4	12	2011	0	1	1	"Podemos"	-1.7	29.7	1.006807653	0	"ES"	5.0	0.0	1.0
10	34.0	67750.0	14024.554381847382	48.0	0	0.0	1.2	1.2	0	0	9	3	2008	14	3	2004	0	0	0	"Union, Progress, Democracy"	-2.9	-12.5	29.29939	0	"ES"	5.0	0.0	1.0
10	275.0	2401400.0	497100.5958561897	48.0	-1	0.0	0.0	0.0	0	0	14	3	2004	12	3	2000	0	0	0	"Union, Progress, Democracy"	-3.4	-10.6	33.55844	0	"ES"	5.0	0.0	1.0
10	495.0	1781685.0	368816.7991614938	45.0	1	1.2	4.7	3.5	0	0	4	12	2011	9	3	2008	0	0	1	"Union, Progress, Democracy"	13.0	25.4	-3.811496	0	"ES"	5.0	0.0	1.0
10	468.0	2555310.0	528960.6579412818	49.0	2	4.7	0.6	-4.1	0	0	20	12	2015	4	12	2011	0	1	1	"Union, Progress, Democracy"	-1.7	29.7	1.006807653	0	"ES"	5.0	0.0	1.0
10	468.0	2555310.0	528960.6579412818	49.0	2	6.92	3.68	-3.24	0	0	20	12	2015	4	12	2011	0	1	1	"United left"	-1.7	29.7	1.006807653	0	"ES"	5.0	0.0	1.0
10	495.0	1781685.0	368816.7991614938	45.0	1	3.8	6.9	3.1	0	0	4	12	2011	9	3	2008	0	0	1	"United left"	13.0	25.4	-3.811496	0	"ES"	5.0	0.0	1.0
10	275.0	2401400.0	497100.5958561897	48.0	-1	5.5	5.04	-0.46	0	0	14	3	2004	12	3	2000	0	0	0	"United left"	-3.4	-10.6	33.55844	0	"ES"	5.0	0.0	1.0
10	34.0	67750.0	14024.554381847382	48.0	0	5.04	3.8	-1.24	0	0	9	3	2008	14	3	2004	0	0	0	"United left"	-2.9	-12.5	29.29939	0	"ES"	5.0	0.0	1.0
10	468.0	2555310.0	528960.6579412818	49.0	2	10.81	10.39	-0.42	0	0	20	12	2015	4	12	2011	0	1	1	"others"	-1.7	29.7	1.006807653	0	"ES"	7.0	0.0	0.0
10	34.0	67750.0	14024.554381847382	48.0	0	10.0	8.0	-2.0	0	0	9	3	2008	14	3	2004	0	0	0	"others"	-2.9	-12.5	29.29939	0	"ES"	7.0	0.0	0.0
10	275.0	2401400.0	497100.5958561897	48.0	-1	9.3	10.0	0.7	0	0	14	3	2004	12	3	2000	0	0	0	"others"	-3.4	-10.6	33.55844	0	"ES"	7.0	0.0	0.0
10	495.0	1781685.0	368816.7991614938	45.0	1	8.0	10.7	2.7	0	0	4	12	2011	9	3	2008	0	0	1	"others"	13.0	25.4	-3.811496	0	"ES"	7.0	0.0	0.0
11	10.0	16503.0	6101.492278218269	49.0	1	23.1	15.8	-7.3	1	1	17	4	2011	18	3	2007	0	0	1	"Centre Party, agrarian"	1.9	9.2	4.956904	0	"FI"	2.0	1.0	0.0
11	2.0	5500.0	2033.4609985351562	48.0	0	24.69	23.1	-1.59	1	1	18	3	2007	16	3	2003	0	0	0	"Centre Party, agrarian"	-3.7	-1.9	23.56817	0	"FI"	2.0	1.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	15.8	21.1	5.3	0	0	19	4	2015	17	4	2011	0	0	1	"Centre Party, agrarian"	-1.7	29.7	1.006807653	0	"FI"	2.0	1.0	0.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	22.4	24.69	2.29	0	0	16	3	2003	21	3	1999	0	0	0	"Centre Party, agrarian"	-2.6	-6.9	18.97466	0	"FI"	2.0	1.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	8.1	7.13	-0.97	0	0	19	4	2015	17	4	2011	0	0	1	"Left Alliance"	1.9	14.6	5.257811032	0	"FI"	5.0	0.0	1.0
11	2.0	5500.0	2033.4609985351562	48.0	0	18.55	22.3	3.75	0	0	18	3	2007	16	3	2003	0	0	0	"National coalition, conserv"	-3.7	-1.9	23.56817	0	"FI"	2.0	1.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	20.4	18.2	-2.2	1	1	19	4	2015	17	4	2011	0	0	1	"National coalition, conserv"	1.9	14.6	5.257811032	0	"FI"	2.0	1.0	0.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	21.0	18.55	-2.45	1	0	16	3	2003	21	3	1999	0	0	0	"National coalition, conserv"	-2.6	-6.9	18.97466	0	"FI"	2.0	1.0	0.0
11	10.0	16503.0	6101.492278218269	49.0	1	22.3	20.4	-1.9	1	0	17	4	2011	18	3	2007	0	0	1	"National coalition, conserv"	1.9	9.2	4.956904	0	"FI"	2.0	1.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	4.3	4.88	0.58	1	0	19	4	2015	17	4	2011	0	0	1	"Swedish People's P."	1.9	14.6	5.257811032	0	"FI"	7.0	0.0	0.0
11	2.0	5500.0	2033.4609985351562	48.0	0	4.61	4.6	-0.01	1	0	18	3	2007	16	3	2003	0	0	0	"Swedish People's P."	-3.7	-1.9	23.56817	0	"FI"	7.0	0.0	0.0
11	10.0	16503.0	6101.492278218269	49.0	1	4.6	4.3	-0.3	1	0	17	4	2011	18	3	2007	0	0	1	"Swedish People's P."	1.9	9.2	4.956904	0	"FI"	7.0	0.0	0.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	5.1	4.61	-0.49	1	0	16	3	2003	21	3	1999	0	0	0	"Swedish People's P."	-2.6	-6.9	18.97466	0	"FI"	7.0	0.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	19.0	17.65	-1.35	0	0	19	4	2015	17	4	2011	0	0	1	"True finns, npr"	1.9	14.6	5.257811032	0	"FI"	6.0	0.0	0.0
11	10.0	16503.0	6101.492278218269	49.0	1	4.1	19.1	15.0	0	0	17	4	2011	18	3	2007	0	0	1	"True finns, npr"	1.9	9.2	4.956904	0	"FI"	6.0	0.0	0.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	1.0	1.57	0.57	0	0	16	3	2003	21	3	1999	0	0	0	"True finns, npr"	-2.6	-6.9	18.97466	0	"FI"	6.0	0.0	0.0
11	2.0	5500.0	2033.4609985351562	48.0	0	1.57	4.1	2.53	0	0	18	3	2007	16	3	2003	0	0	0	"True finns, npr"	-3.7	-1.9	23.56817	0	"FI"	6.0	0.0	0.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	4.2	5.34	1.14	0	0	16	3	2003	21	3	1999	0	0	0	"christian-democraty"	-2.6	-6.9	18.97466	0	"FI"	2.0	1.0	0.0
11	10.0	16503.0	6101.492278218269	49.0	1	4.9	4.0	-0.9	0	0	17	4	2011	18	3	2007	0	0	1	"christian-democraty"	1.9	9.2	4.956904	0	"FI"	2.0	1.0	0.0
11	2.0	5500.0	2033.4609985351562	48.0	0	5.34	4.9	-0.44	0	0	18	3	2007	16	3	2003	0	0	0	"christian-democraty"	-3.7	-1.9	23.56817	0	"FI"	2.0	1.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	4.0	3.54	-0.46	1	0	19	4	2015	17	4	2011	0	0	1	"christian-democraty"	1.9	14.6	5.257811032	0	"FI"	2.0	1.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	7.2	8.53	1.33	0	0	19	4	2015	17	4	2011	0	0	1	"greens"	1.9	14.6	5.257811032	0	"FI"	4.0	0.0	1.0
11	2.0	5500.0	2033.4609985351562	48.0	0	8.01	8.5	0.49	0	0	18	3	2007	16	3	2003	0	0	0	"greens"	-3.7	-1.9	23.56817	0	"FI"	4.0	0.0	1.0
11	10.0	16503.0	6101.492278218269	49.0	1	8.5	7.3	-1.2	1	0	17	4	2011	18	3	2007	0	0	1	"greens"	1.9	9.2	4.956904	0	"FI"	4.0	0.0	1.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	7.3	8.01	0.71	0	0	16	3	2003	21	3	1999	0	0	0	"greens"	-2.6	-6.9	18.97466	0	"FI"	4.0	0.0	1.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	10.9	9.93	-0.97	1	0	16	3	2003	21	3	1999	0	0	0	"left alliance"	-2.6	-6.9	18.97466	0	"FI"	5.0	0.0	1.0
11	2.0	5500.0	2033.4609985351562	48.0	0	9.93	8.8	-1.13	0	0	18	3	2007	16	3	2003	0	0	0	"left alliance"	-3.7	-1.9	23.56817	0	"FI"	5.0	0.0	1.0
11	10.0	16503.0	6101.492278218269	49.0	1	8.8	8.1	-0.7	0	0	17	4	2011	18	3	2007	0	0	1	"left alliance"	1.9	9.2	4.956904	0	"FI"	5.0	0.0	1.0
11	10.0	16503.0	6101.492278218269	49.0	1	2.3	1.9	-0.4	0	0	17	4	2011	18	3	2007	0	0	1	"others"	1.9	9.2	4.956904	0	"FI"	7.0	0.0	0.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	5.2	2.76	-2.44	0	0	16	3	2003	21	3	1999	0	0	0	"others"	-2.6	-6.9	18.97466	0	"FI"	7.0	0.0	0.0
11	1.0	2500.0	924.3004760742188	48.0	2	2.1	2.5	0.4	0	0	19	4	2015	17	4	2011	0	0	1	"others"	1.9	14.6	5.257811032	0	"FI"	7.0	0.0	0.0
11	2.0	5500.0	2033.4609985351562	48.0	0	2.76	2.3	-0.46	0	0	18	3	2007	16	3	2003	0	0	0	"others"	-3.7	-1.9	23.56817	0	"FI"	7.0	0.0	0.0
11	5.0	7575.0	2800.6304416656494	38.0	-1	22.9	24.47	1.57	1	1	16	3	2003	21	3	1999	0	0	0	"social democraits"	-2.6	-6.9	18.97466	0	"FI"	1.0	1.0	1.0
11	2.0	5500.0	2033.4609985351562	48.0	0	24.47	21.4	-3.07	1	0	18	3	2007	16	3	2003	0	0	0	"social democraits"	-3.7	-1.9	23.56817	0	"FI"	1.0	1.0	1.0
11	10.0	16503.0	6101.492278218269	49.0	1	21.4	19.1	-2.3	0	0	17	4	2011	18	3	2007	0	0	1	"social democraits"	1.9	9.2	4.956904	0	"FI"	1.0	1.0	1.0
11	1.0	2500.0	924.3004760742188	48.0	2	19.1	16.51	-2.59	1	0	19	4	2015	17	4	2011	0	0	1	"social democrats"	1.9	14.6	5.257811032	0	"FI"	1.0	1.0	1.0
12	1043.0	9204266.0	1780404.477007866	60.0	1	7.6	1.8	-5.8	0	0	10	6	2012	10	6	2007	0	0	1	"centre"	1.2	22.5	7.711747	0	"FR"	2.0	1.0	0.0
12	811.0	8164293.0	1579239.8820548058	60.0	0	4.79	7.6	2.81	0	0	10	6	2007	9	6	2002	0	0	0	"centre"	0.1	6.8	22.28652	0	"FR"	2.0	1.0	0.0
12	402.0	867156.0	167736.18181300163	29.0	-1	14.2	4.79	-9.41	0	0	9	6	2002	25	5	1997	0	0	0	"centre (MoDEM UDF)"	-2.84	-1.1	22.9718	0	"FR"	2.0	1.0	0.0
12	1043.0	9204266.0	1780404.477007866	60.0	1	43.1	29.3	-13.8	1	1	10	6	2012	10	6	2007	0	0	1	"conservative"	1.2	22.5	7.711747	0	"FR"	2.0	1.0	0.0
12	811.0	8164293.0	1579239.8820548058	60.0	0	34.1	43.1	9.0	1	1	10	6	2007	9	6	2002	0	0	0	"conservative"	0.1	6.8	22.28652	0	"FR"	2.0	1.0	0.0
12	402.0	867156.0	167736.18181300163	29.0	-1	15.7	34.1	18.4	0	0	9	6	2002	25	5	1997	0	0	0	"conservative"	-2.84	-1.1	22.9718	0	"FR"	2.0	1.0	0.0
12	1043.0	9204266.0	1780404.477007866	60.0	1	3.3	5.5	2.2	0	0	10	6	2012	10	6	2007	0	0	1	"greens"	1.2	22.5	7.711747	0	"FR"	3.0	1.0	0.0
12	402.0	867156.0	167736.18181300163	29.0	-1	6.97	4.5	-2.47	1	0	9	6	2002	25	5	1997	0	0	0	"greens"	-2.84	-1.1	22.9718	0	"FR"	3.0	1.0	0.0
12	811.0	8164293.0	1579239.8820548058	60.0	0	4.5	3.3	-1.2	0	0	10	6	2007	9	6	2002	0	0	0	"greens"	0.1	6.8	22.28652	0	"FR"	3.0	1.0	0.0
12	811.0	8164293.0	1579239.8820548058	60.0	0	15.88	12.2	-3.68	0	0	10	6	2007	9	6	2002	0	0	0	"others"	0.1	6.8	22.28652	0	"FR"	7.0	0.0	0.0
12	1043.0	9204266.0	1780404.477007866	60.0	1	12.2	12.8	0.6	0	0	10	6	2012	10	6	2007	0	0	1	"others"	1.2	22.5	7.711747	0	"FR"	7.0	0.0	0.0
12	402.0	867156.0	167736.18181300163	29.0	-1	14.45	15.88	1.43	0	0	9	6	2002	25	5	1997	0	0	0	"others"	-2.84	-1.1	22.9718	0	"FR"	7.0	0.0	0.0
12	402.0	867156.0	167736.18181300163	29.0	-1	14.9	11.3	-3.6	0	0	9	6	2002	25	5	1997	0	0	0	"populist right"	-2.84	-1.1	22.9718	0	"FR"	6.0	0.0	0.0
12	811.0	8164293.0	1579239.8820548058	60.0	0	11.3	4.3	-7.0	0	0	10	6	2007	9	6	2002	0	0	0	"populist right"	0.1	6.8	22.28652	0	"FR"	6.0	0.0	0.0
12	1043.0	9204266.0	1780404.477007866	60.0	1	4.3	13.6	9.3	0	0	10	6	2012	10	6	2007	0	0	1	"populist right"	1.2	22.5	7.711747	0	"FR"	6.0	0.0	0.0
12	811.0	8164293.0	1579239.8820548058	60.0	0	24.1	24.7	0.6	0	0	10	6	2007	9	6	2002	0	0	0	"ps"	0.1	6.8	22.28652	0	"FR"	1.0	1.0	1.0
12	1043.0	9204266.0	1780404.477007866	60.0	1	24.7	29.4	4.7	0	0	10	6	2012	10	6	2007	0	0	1	"ps"	1.2	22.5	7.711747	0	"FR"	1.0	1.0	1.0
12	402.0	867156.0	167736.18181300163	29.0	-1	23.87	24.1	0.23	1	1	9	6	2002	25	5	1997	0	0	0	"ps"	-2.84	-1.1	22.9718	0	"FR"	1.0	1.0	1.0
12	1043.0	9204266.0	1780404.477007866	60.0	1	4.3	6.9	2.6	0	0	10	6	2012	10	6	2007	0	0	1	"radical left"	1.2	22.5	7.711747	0	"FR"	5.0	0.0	1.0
12	402.0	867156.0	167736.18181300163	29.0	-1	9.9	4.8	-5.1	1	0	9	6	2002	25	5	1997	0	0	0	"radical left"	-2.84	-1.1	22.9718	0	"FR"	5.0	0.0	1.0
12	811.0	8164293.0	1579239.8820548058	60.0	0	4.8	4.3	-0.5	0	0	10	6	2007	9	6	2002	0	0	0	"radical left"	0.1	6.8	22.28652	0	"FR"	5.0	0.0	1.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	0.0	6.11	6.11	0	0	6	5	2012	4	10	2009	1	1	1	"Democratic Left (DIMAR)"	13.4	40.6	-16.32941	0	"GR"	1.0	1.0	1.0
13	498.0	2199002.0	648909.9796686172	31.0	4	6.3	0.48	-5.82	0	0	25	1	2015	17	6	2012	1	1	1	"Democratic Left (DIMAR)"	2.9	17.3	-7.939796207	0	"GR"	1.0	1.0	1.0
13	18.0	30210.0	8914.757849693298	8.0	5	6.28	7.0	0.72	0	0	20	9	2015	25	1	2015	1	1	1	"Golden Dawn"	-2.6	0.0	0.0	0	"GR"	6.0	0.0	0.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	0.29	7.0	6.71	0	0	6	5	2012	4	10	2009	1	1	1	"Golden Dawn"	13.4	40.6	-16.32941	0	"GR"	6.0	0.0	0.0
13	498.0	2199002.0	648909.9796686172	31.0	4	6.9	6.28	-0.62	0	0	25	1	2015	17	6	2012	1	1	1	"Golden Dawn"	2.9	17.3	-7.939796207	0	"GR"	6.0	0.0	0.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	0.0	10.6	10.6	0	0	6	5	2012	4	10	2009	1	1	1	"Independent Greeks (ANEL)"	13.4	40.6	-16.32941	0	"GR"	6.0	0.0	0.0
13	18.0	30210.0	8914.757849693298	8.0	5	4.75	3.69	-1.06	1	0	20	9	2015	25	1	2015	1	1	1	"Independent Greeks (ANEL)"	-2.6	0.0	0.0	0	"GR"	6.0	0.0	0.0
13	498.0	2199002.0	648909.9796686172	31.0	4	7.5	4.75	-2.75	0	0	25	1	2015	17	6	2012	1	1	1	"Independent Greeks (ANEL)"	2.9	17.3	-7.939796207	0	"GR"	6.0	0.0	0.0
13	370.0	2103116.0	620614.7191480398	25.0	1	8.2	7.5	-0.7	0	0	4	10	2009	16	9	2007	0	0	1	"KKE"	1.4	23.6	3.549519	0	"GR"	5.0	0.0	1.0
13	124.0	1680426.0	495881.8822979927	47.0	-1	5.5	5.9	0.4	0	0	7	3	2004	8	4	2000	0	0	0	"KKE"	-1.4	-4.8	34.31905	0	"GR"	5.0	0.0	1.0
13	302.0	1907268.0	562821.3339316845	42.0	0	5.9	8.2	2.3	0	0	16	9	2007	7	3	2004	0	0	0	"KKE"	-3.5	7.5	20.45415	0	"GR"	5.0	0.0	1.0
13	18.0	30210.0	8914.757849693298	8.0	5	5.47	5.55	0.08	0	0	20	9	2015	25	1	2015	1	1	1	"KKE"	-2.6	0.0	0.0	0	"GR"	5.0	0.0	1.0
13	498.0	2199002.0	648909.9796686172	31.0	4	4.5	5.47	0.97	0	0	25	1	2015	17	6	2012	1	1	1	"KKE"	2.9	17.3	-7.939796207	0	"GR"	5.0	0.0	1.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	7.5	8.5	1.0	0	0	6	5	2012	4	10	2009	1	1	1	"KKE"	13.4	40.6	-16.32941	0	"GR"	5.0	0.0	1.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	33.5	18.9	-14.6	1	0	6	5	2012	4	10	2009	1	1	1	"New Democracy"	13.4	40.6	-16.32941	0	"GR"	2.0	1.0	0.0
13	124.0	1680426.0	495881.8822979927	47.0	-1	42.7	45.36	2.66	0	0	7	3	2004	8	4	2000	0	0	0	"New Democracy"	-1.4	-4.8	34.31905	0	"GR"	2.0	1.0	0.0
13	370.0	2103116.0	620614.7191480398	25.0	1	41.8	33.5	-8.3	1	1	4	10	2009	16	9	2007	0	0	1	"New Democracy"	1.4	23.6	3.549519	0	"GR"	2.0	1.0	0.0
13	302.0	1907268.0	562821.3339316845	42.0	0	45.36	41.8	-3.56	1	1	16	9	2007	7	3	2004	0	0	0	"New Democracy"	-3.5	7.5	20.45415	0	"GR"	2.0	1.0	0.0
13	18.0	30210.0	8914.757849693298	8.0	5	27.81	28.1	0.29	0	0	20	9	2015	25	1	2015	1	1	1	"New Democracy / DISY"	-2.6	0.0	0.0	0	"GR"	2.0	1.0	0.0
13	498.0	2199002.0	648909.9796686172	31.0	4	29.7	27.81	-1.89	1	1	25	1	2015	17	6	2012	1	1	1	"New Democracy / DISY"	2.9	17.3	-7.939796207	0	"GR"	2.0	1.0	0.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	43.9	13.18	-30.72	1	1	6	5	2012	4	10	2009	1	1	1	"PASOK"	13.4	40.6	-16.32941	0	"GR"	1.0	1.0	1.0
13	302.0	1907268.0	562821.3339316845	42.0	0	40.55	38.1	-2.45	0	0	16	9	2007	7	3	2004	0	0	0	"PASOK"	-3.5	7.5	20.45415	0	"GR"	1.0	1.0	1.0
13	498.0	2199002.0	648909.9796686172	31.0	4	12.3	4.68	-7.62	1	0	25	1	2015	17	6	2012	1	1	1	"PASOK"	2.9	17.3	-7.939796207	0	"GR"	1.0	1.0	1.0
13	124.0	1680426.0	495881.8822979927	47.0	-1	43.8	40.55	-3.25	1	1	7	3	2004	8	4	2000	0	0	0	"PASOK"	-1.4	-4.8	34.31905	0	"GR"	1.0	1.0	1.0
13	370.0	2103116.0	620614.7191480398	25.0	1	38.1	43.9	5.8	0	0	4	10	2009	16	9	2007	0	0	1	"PASOK"	1.4	23.6	3.549519	0	"GR"	1.0	1.0	1.0
13	18.0	30210.0	8914.757849693298	8.0	5	5.16	6.28	1.12	0	0	20	9	2015	25	1	2015	1	1	1	"PASOK-Dimar"	-2.6	0.0	0.0	0	"GR"	1.0	1.0	1.0
13	498.0	2199002.0	648909.9796686172	31.0	4	0.0	6.05	6.05	0	0	25	1	2015	17	6	2012	1	1	1	"POTAMI"	2.9	17.3	-7.939796207	0	"GR"	1.0	1.0	1.0
13	18.0	30210.0	8914.757849693298	8.0	5	6.05	4.09	-1.96	0	0	20	9	2015	25	1	2015	1	1	1	"POTAMI"	-2.6	0.0	0.0	0	"GR"	1.0	1.0	1.0
13	124.0	1680426.0	495881.8822979927	47.0	-1	0.0	2.19	2.19	0	0	7	3	2004	8	4	2000	0	0	0	"Popular Orthodox rally"	-1.4	-4.8	34.31905	0	"GR"	5.0	0.0	1.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	5.6	2.9	-2.7	1	0	6	5	2012	4	10	2009	1	1	1	"Popular Orthodox rally"	13.4	40.6	-16.32941	0	"GR"	6.0	0.0	0.0
13	370.0	2103116.0	620614.7191480398	25.0	1	3.8	5.6	1.8	0	0	4	10	2009	16	9	2007	0	0	1	"Popular Orthodox rally"	1.4	23.6	3.549519	0	"GR"	6.0	0.0	0.0
13	302.0	1907268.0	562821.3339316845	42.0	0	2.19	3.8	1.61	0	0	16	9	2007	7	3	2004	0	0	0	"Popular Orthodox rally"	-3.5	7.5	20.45415	0	"GR"	6.0	0.0	0.0
13	498.0	2199002.0	648909.9796686172	31.0	4	1.6	1.03	-0.57	0	0	25	1	2015	17	6	2012	1	1	1	"Popular Orthodox rally (LAOS)"	2.9	17.3	-7.939796207	0	"GR"	6.0	0.0	0.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	4.6	16.8	12.2	0	0	6	5	2012	4	10	2009	1	1	1	"SYRIZA"	13.4	40.6	-16.32941	0	"GR"	5.0	0.0	1.0
13	124.0	1680426.0	495881.8822979927	47.0	-1	3.2	3.3	0.1	0	0	7	3	2004	8	4	2000	0	0	0	"SYRIZA"	-1.4	-4.8	34.31905	0	"GR"	5.0	0.0	1.0
13	498.0	2199002.0	648909.9796686172	31.0	4	26.9	36.34	9.44	0	0	25	1	2015	17	6	2012	1	1	1	"SYRIZA"	1.9	14.6	5.257811032	0	"GR"	5.0	0.0	1.0
13	370.0	2103116.0	620614.7191480398	25.0	1	5.0	4.6	-0.4	0	0	4	10	2009	16	9	2007	0	0	1	"SYRIZA"	1.4	23.6	3.549519	0	"GR"	5.0	0.0	1.0
13	18.0	30210.0	8914.757849693298	8.0	5	36.34	35.46	-0.88	1	1	20	9	2015	25	1	2015	1	1	1	"SYRIZA"	-2.6	0.0	0.0	0	"GR"	5.0	0.0	1.0
13	302.0	1907268.0	562821.3339316845	42.0	0	3.3	5.0	1.7	0	0	16	9	2007	7	3	2004	0	0	0	"SYRIZA"	-3.5	7.5	20.45415	0	"GR"	5.0	0.0	1.0
13	18.0	30210.0	8914.757849693298	8.0	5	1.8	3.43	1.63	0	0	20	9	2015	25	1	2015	1	1	1	"Union of Centrists (EK)"	-2.6	0.0	0.0	0	"GR"	1.0	1.0	1.0
13	1043.0	4908071.0	1448337.1558072567	31.0	2	4.8	16.0	11.2	0	0	6	5	2012	4	10	2009	1	1	1	"other"	13.4	40.6	-16.32941	0	"GR"	7.0	0.0	0.0
13	124.0	1680426.0	495881.8822979927	47.0	-1	4.8	2.74	-2.06	0	0	7	3	2004	8	4	2000	0	0	0	"other"	-1.4	-4.8	34.31905	0	"GR"	7.0	0.0	0.0
13	18.0	30210.0	8914.757849693298	8.0	5	6.2	3.4	-2.8	0	0	20	9	2015	25	1	2015	1	1	1	"other"	-2.6	0.0	0.0	0	"GR"	7.0	0.0	0.0
13	498.0	2199002.0	648909.9796686172	31.0	4	4.02	6.2	2.18	0	0	25	1	2015	17	6	2012	1	1	1	"other"	2.9	17.3	-7.939796207	0	"GR"	7.0	0.0	0.0
13	370.0	2103116.0	620614.7191480398	25.0	1	3.0	4.8	1.8	0	0	4	10	2009	16	9	2007	0	0	1	"other"	1.4	23.6	3.549519	0	"GR"	7.0	0.0	0.0
